away,away_id,d_team,defender,home,home_id,period,pp_status,shooter,type,x,y
0,30,30,8475613,0,25,1,even,8471228,BLOCKED_SHOT,-73.0,8.0
0,30,25,8477945,0,25,1,even,8470610,BLOCKED_SHOT,48.0,6.0
0,30,25,8476439,1,25,1,even,8475220,BLOCKED_SHOT,47.0,29.0
0,30,25,8474688,1,25,1,even,8470595,BLOCKED_SHOT,69.0,31.0
0,30,30,8478413,1,25,2,even,8477945,BLOCKED_SHOT,43.0,-34.0
0,30,25,8477945,1,25,2,even,8470595,BLOCKED_SHOT,-78.0,9.0
0,30,25,8474688,1,25,2,even,8470610,BLOCKED_SHOT,-68.0,-7.0
0,30,25,8474688,2,25,2,even,8475220,BLOCKED_SHOT,-83.0,-27.0
0,30,25,8477945,2,25,2,even,8475798,BLOCKED_SHOT,-64.0,9.0
0,30,25,8474849,2,25,2,even,8475799,BLOCKED_SHOT,-61.0,18.0
0,30,25,8475906,2,25,2,even,8470595,BLOCKED_SHOT,-68.0,3.0
1,30,25,8470760,3,25,3,even,8476856,BLOCKED_SHOT,53.0,-7.0
1,30,25,8477406,3,25,3,even,8476856,BLOCKED_SHOT,36.0,-15.0
1,30,30,8476856,3,25,3,even,8477461,BLOCKED_SHOT,-73.0,-9.0
1,30,25,8475794,3,25,3,even,8475722,BLOCKED_SHOT,60.0,5.0
1,30,30,8470610,3,25,3,even,8474688,BLOCKED_SHOT,-41.0,3.0
1,30,25,8476902,3,25,3,even,8475799,BLOCKED_SHOT,64.0,-11.0
1,30,30,8475745,3,25,3,even,8475906,BLOCKED_SHOT,-61.0,10.0
1,30,25,8476902,3,25,3,even,8470610,BLOCKED_SHOT,61.0,-15.0
0,19,53,8474736,0,53,1,even,8478407,BLOCKED_SHOT,-59.0,-20.0
0,19,53,8470755,0,53,1,even,8475768,BLOCKED_SHOT,-57.0,-20.0
0,19,53,8476326,0,53,1,even,8478407,BLOCKED_SHOT,-82.0,-29.0
0,19,53,8475171,0,53,1,even,8475768,BLOCKED_SHOT,-79.0,10.0
0,19,19,8476892,0,53,1,even,8475209,BLOCKED_SHOT,70.0,-8.0
0,19,53,8471274,1,53,1,even,8475768,BLOCKED_SHOT,-49.0,-32.0
0,19,53,8474736,1,53,1,even,8474145,BLOCKED_SHOT,-71.0,-18.0
0,19,53,8479343,1,53,2,even,8476892,BLOCKED_SHOT,52.0,-12.0
0,19,19,8470803,1,53,2,even,8477503,BLOCKED_SHOT,-72.0,-29.0
0,19,19,8480761,1,53,2,even,8474736,BLOCKED_SHOT,-76.0,-7.0
0,19,53,8474568,1,53,2,even,8475768,BLOCKED_SHOT,73.0,20.0
0,19,53,8474736,2,53,2,even,8476441,BLOCKED_SHOT,75.0,8.0
0,19,53,8474736,2,53,2,sh,8475768,BLOCKED_SHOT,51.0,5.0
0,19,19,8476441,2,53,2,even,8471274,BLOCKED_SHOT,-70.0,1.0
0,19,19,8476892,2,53,2,even,8476393,BLOCKED_SHOT,-52.0,-30.0
0,19,19,8474145,2,53,2,even,8476921,BLOCKED_SHOT,-74.0,-7.0
0,19,19,8474145,2,53,2,even,8475246,BLOCKED_SHOT,-60.0,-12.0
0,19,19,8478407,2,53,2,even,8477943,BLOCKED_SHOT,-70.0,14.0
0,19,53,8477503,2,53,2,even,8474145,BLOCKED_SHOT,46.0,-27.0
0,19,53,8479345,2,53,2,even,8476897,BLOCKED_SHOT,71.0,-31.0
0,19,53,8477634,3,53,2,even,8475170,BLOCKED_SHOT,77.0,1.0
0,19,53,8474568,3,53,2,even,8476441,BLOCKED_SHOT,76.0,18.0
0,19,53,8477634,4,53,3,even,8473534,BLOCKED_SHOT,-60.0,-22.0
0,19,53,8477634,4,53,3,even,8480761,BLOCKED_SHOT,-61.0,11.0
0,19,19,8471743,4,53,3,even,8477943,BLOCKED_SHOT,69.0,-8.0
0,19,53,8475171,4,53,3,even,8475170,BLOCKED_SHOT,-77.0,-14.0
0,19,53,8475171,4,53,3,even,8475768,BLOCKED_SHOT,-74.0,7.0
0,19,53,8475171,5,53,3,even,8474565,BLOCKED_SHOT,-68.0,7.0
0,19,53,8471274,5,53,3,even,8474565,BLOCKED_SHOT,-59.0,-31.0
0,19,19,8480761,5,53,3,even,8477634,BLOCKED_SHOT,78.0,3.0
0,22,22,8476457,0,20,1,even,8476346,BLOCKED_SHOT,-73.0,9.0
1,22,20,8474150,1,20,1,sh,8479465,BLOCKED_SHOT,54.0,12.0
1,22,20,8480330,2,20,1,even,8479483,BLOCKED_SHOT,49.0,19.0
1,22,22,8479483,2,20,1,even,8473564,BLOCKED_SHOT,-63.0,-27.0
1,22,20,8470966,3,20,1,even,8469500,BLOCKED_SHOT,69.0,-12.0
1,22,22,8478451,3,20,1,even,8477508,BLOCKED_SHOT,-81.0,28.0
1,22,22,8471729,3,20,2,sh,8476346,BLOCKED_SHOT,59.0,8.0
1,22,20,8470854,3,20,2,even,8471284,BLOCKED_SHOT,-48.0,0.0
1,22,22,8478451,3,20,2,even,8476406,BLOCKED_SHOT,83.0,-7.0
1,22,20,8476873,3,20,2,even,8476457,BLOCKED_SHOT,-61.0,10.0
2,22,20,8476967,3,20,2,even,8478451,BLOCKED_SHOT,-36.0,21.0
2,22,20,8476873,3,20,2,even,8478451,BLOCKED_SHOT,-73.0,1.0
2,22,20,8476406,3,20,2,even,8477934,BLOCKED_SHOT,-60.0,-2.0
2,22,20,8470966,3,20,2,even,8479465,BLOCKED_SHOT,-70.0,2.0
2,22,22,8469500,3,20,2,even,8476967,BLOCKED_SHOT,62.0,8.0
2,22,20,8476967,3,20,3,sh,8471284,BLOCKED_SHOT,58.0,-16.0
2,22,22,8471729,3,20,3,pp,8476462,BLOCKED_SHOT,-71.0,0.0
2,22,22,8477498,3,20,3,pp,8474749,BLOCKED_SHOT,-80.0,17.0
2,22,20,8476462,3,20,3,even,8476457,BLOCKED_SHOT,76.0,-1.0
2,22,22,8479344,3,20,3,even,8476967,BLOCKED_SHOT,-46.0,-3.0
2,22,20,8474628,3,20,3,even,8478402,BLOCKED_SHOT,68.0,-3.0
2,22,20,8470966,3,20,3,sh,8471284,BLOCKED_SHOT,68.0,3.0
2,22,20,8476462,3,20,3,even,8478402,BLOCKED_SHOT,54.0,-16.0
0,28,54,8476448,0,54,1,even,8474571,BLOCKED_SHOT,84.0,8.0
0,28,28,8471709,1,54,1,sh,8471707,BLOCKED_SHOT,-61.0,-14.0
0,28,54,8477846,1,54,1,even,8474053,BLOCKED_SHOT,69.0,6.0
1,28,54,8477930,1,54,1,sh,8470613,BLOCKED_SHOT,50.0,-4.0
1,28,54,8476525,1,54,1,sh,8470613,BLOCKED_SHOT,76.0,-1.0
1,28,28,8470794,1,54,1,even,8477220,BLOCKED_SHOT,-42.0,23.0
1,28,28,8476881,1,54,1,even,8477930,BLOCKED_SHOT,-55.0,-29.0
1,28,28,8468208,1,54,1,even,8477220,BLOCKED_SHOT,-51.0,9.0
1,28,28,8476331,1,54,1,even,8471707,BLOCKED_SHOT,-69.0,-21.0
1,28,54,8475750,1,54,1,even,8475169,BLOCKED_SHOT,41.0,3.0
1,28,54,8475193,1,54,1,even,8474027,BLOCKED_SHOT,51.0,-18.0
1,28,28,8470613,1,54,1,even,8476448,BLOCKED_SHOT,-59.0,-29.0
1,28,54,8476525,1,54,1,even,8471709,BLOCKED_SHOT,51.0,25.0
1,28,28,8471709,1,54,2,even,8477949,BLOCKED_SHOT,57.0,3.0
1,28,54,8475750,1,54,2,even,8468542,BLOCKED_SHOT,-70.0,-4.0
1,28,28,8478414,1,54,2,even,8475715,BLOCKED_SHOT,61.0,-36.0
1,28,54,8476525,2,54,2,even,8475834,BLOCKED_SHOT,-71.0,-35.0
1,28,54,8477949,2,54,2,even,8475169,BLOCKED_SHOT,-65.0,-13.0
1,28,54,8475188,2,54,2,even,8471709,BLOCKED_SHOT,-71.0,-12.0
1,28,28,8470613,2,54,2,even,8477447,BLOCKED_SHOT,75.0,4.0
1,28,28,8474027,2,54,2,even,8477447,BLOCKED_SHOT,54.0,19.0
1,28,54,8475188,2,54,2,even,8470794,BLOCKED_SHOT,-73.0,1.0
2,28,28,8474027,2,54,2,even,8475715,BLOCKED_SHOT,57.0,34.0
2,28,28,8471709,2,54,2,even,8471707,BLOCKED_SHOT,71.0,-5.0
2,28,28,8471709,2,54,2,even,8476539,BLOCKED_SHOT,69.0,10.0
2,28,54,8477447,2,54,2,even,8476331,BLOCKED_SHOT,-71.0,-3.0
2,28,54,8475188,2,54,2,even,8475169,BLOCKED_SHOT,-75.0,-9.0
2,28,54,8475287,2,54,2,even,8468542,BLOCKED_SHOT,-46.0,-5.0
2,28,28,8474027,2,54,3,sh,8477846,BLOCKED_SHOT,-66.0,-20.0
2,28,28,8474053,2,54,3,sh,8477846,BLOCKED_SHOT,-84.0,6.0
2,28,28,8475455,2,54,3,even,8471707,BLOCKED_SHOT,-52.0,20.0
2,28,28,8475455,2,54,3,even,8475188,BLOCKED_SHOT,-82.0,20.0
2,28,28,8474027,2,54,3,even,8476539,BLOCKED_SHOT,-81.0,32.0
2,28,28,8470794,2,54,3,even,8476448,BLOCKED_SHOT,-85.0,-8.0
2,28,28,8471709,3,54,3,even,8476448,BLOCKED_SHOT,-67.0,14.0
2,28,28,8476881,3,54,3,even,8477931,BLOCKED_SHOT,-79.0,9.0
2,28,28,8470613,3,54,3,even,8475236,BLOCKED_SHOT,-67.0,-28.0
2,28,28,8471709,3,54,3,even,8477949,BLOCKED_SHOT,-20.0,22.0
0,6,4,8478439,0,4,1,even,8476792,BLOCKED_SHOT,34.0,31.0
0,6,6,8478569,0,4,1,even,8476906,BLOCKED_SHOT,-39.0,20.0
0,6,6,8474739,0,4,1,even,8476872,BLOCKED_SHOT,-57.0,17.0
0,6,4,8476906,0,4,1,even,8477956,BLOCKED_SHOT,83.0,-34.0
0,6,6,8477987,0,4,1,even,8477948,BLOCKED_SHOT,-42.0,-24.0
0,6,6,8477213,0,4,1,even,8473584,BLOCKED_SHOT,-52.0,-5.0
0,6,4,8478439,0,4,1,even,8465009,BLOCKED_SHOT,65.0,16.0
0,6,4,8479974,1,4,1,even,8477213,BLOCKED_SHOT,55.0,-20.0
0,6,4,8477948,1,4,1,even,8471276,BLOCKED_SHOT,50.0,-9.0
0,6,4,8476177,1,4,1,even,8476891,BLOCKED_SHOT,41.0,24.0
0,6,6,8478569,1,4,1,even,8475430,BLOCKED_SHOT,-46.0,-21.0
0,6,6,8471717,1,4,1,even,8473584,BLOCKED_SHOT,-73.0,-6.0
0,6,6,8471717,1,4,1,even,8473584,BLOCKED_SHOT,-79.0,-2.0
0,6,6,8478046,1,4,1,even,8473584,BLOCKED_SHOT,-43.0,24.0
0,6,6,8478046,1,4,1,even,8476906,BLOCKED_SHOT,-61.0,14.0
0,6,4,8473584,2,4,2,sh,8476792,BLOCKED_SHOT,-69.0,-4.0
0,6,6,8477213,2,4,2,even,8478500,BLOCKED_SHOT,46.0,-20.0
0,6,4,8478439,2,4,2,even,8476191,BLOCKED_SHOT,-58.0,14.0
0,6,4,8474161,2,4,2,even,8471717,BLOCKED_SHOT,-53.0,19.0
0,6,4,8476461,2,4,2,even,8476792,BLOCKED_SHOT,-51.0,-27.0
0,6,6,8476191,2,4,2,even,8474190,BLOCKED_SHOT,79.0,-7.0
0,6,6,8476191,2,4,2,sh,8473512,BLOCKED_SHOT,76.0,9.0
0,6,4,8474161,2,4,2,pp,8477213,BLOCKED_SHOT,-72.0,16.0
0,6,4,8476177,2,4,2,even,8477987,BLOCKED_SHOT,-70.0,12.0
0,6,4,8473584,2,4,2,even,8477987,BLOCKED_SHOT,-74.0,9.0
0,6,4,8477948,2,4,2,even,8477987,BLOCKED_SHOT,-77.0,-5.0
0,6,6,8476792,2,4,2,even,8475430,BLOCKED_SHOT,80.0,14.0
0,6,4,8475462,2,4,2,even,8478046,BLOCKED_SHOT,-64.0,-16.0
1,6,6,8476191,2,4,2,even,8474161,BLOCKED_SHOT,74.0,-8.0
1,6,6,8465009,2,4,3,even,8474161,BLOCKED_SHOT,-87.0,11.0
1,6,6,8471276,2,4,3,even,8475462,BLOCKED_SHOT,-58.0,21.0
2,6,6,8471717,3,4,3,even,8474161,BLOCKED_SHOT,-58.0,4.0
2,6,6,8478498,3,4,3,even,8475430,BLOCKED_SHOT,-47.0,-30.0
2,6,4,8476906,3,4,3,even,8477956,BLOCKED_SHOT,74.0,-5.0
2,6,6,8476891,3,4,3,even,8473584,BLOCKED_SHOT,-84.0,-1.0
3,6,6,8476792,3,4,4,even,8474161,BLOCKED_SHOT,69.0,-8.0
0,18,18,8475868,0,14,1,even,8476292,BLOCKED_SHOT,56.0,-11.0
0,18,18,8475868,0,14,1,even,8473986,BLOCKED_SHOT,42.0,12.0
0,18,18,8480009,0,14,1,even,8475167,BLOCKED_SHOT,46.0,16.0
0,18,18,8474600,0,14,1,sh,8474870,BLOCKED_SHOT,59.0,-9.0
0,18,18,8475625,0,14,1,even,8470543,BLOCKED_SHOT,65.0,23.0
1,18,18,8474600,0,14,1,sh,8476453,BLOCKED_SHOT,65.0,-10.0
1,18,18,8474009,0,14,1,sh,8479410,BLOCKED_SHOT,52.0,-6.0
1,18,18,8467370,0,14,1,even,8470543,BLOCKED_SHOT,60.0,-12.0
1,18,14,8479410,0,14,1,even,8477451,BLOCKED_SHOT,-61.0,-5.0
1,18,14,8474564,0,14,1,even,8477942,BLOCKED_SHOT,-70.0,-4.0
1,18,18,8475218,0,14,1,even,8476826,BLOCKED_SHOT,58.0,0.0
2,18,14,8475167,0,14,2,even,8467370,BLOCKED_SHOT,65.0,-8.0
2,18,14,8474151,0,14,2,even,8474068,BLOCKED_SHOT,71.0,17.0
2,18,14,8475167,0,14,2,even,8474009,BLOCKED_SHOT,65.0,8.0
2,18,14,8471958,1,14,2,even,8476887,BLOCKED_SHOT,72.0,-11.0
2,18,18,8476925,1,14,2,even,8479410,BLOCKED_SHOT,-63.0,14.0
2,18,18,8467370,1,14,2,even,8474870,BLOCKED_SHOT,-64.0,4.0
2,18,18,8475218,1,14,2,even,8479410,BLOCKED_SHOT,-66.0,13.0
2,18,14,8471873,1,14,2,even,8477942,BLOCKED_SHOT,56.0,1.0
2,18,18,8475176,1,14,2,even,8478010,BLOCKED_SHOT,-67.0,2.0
2,18,18,8475176,1,14,2,sh,8479410,BLOCKED_SHOT,-70.0,-4.0
2,18,14,8474151,1,14,2,even,8475793,BLOCKED_SHOT,64.0,-5.0
2,18,18,8475793,1,14,2,sh,8475167,BLOCKED_SHOT,-67.0,4.0
2,18,18,8476925,1,14,2,sh,8476453,BLOCKED_SHOT,-58.0,20.0
2,18,18,8474056,1,14,3,sh,8474870,BLOCKED_SHOT,75.0,14.0
2,18,18,8474068,1,14,3,even,8478519,BLOCKED_SHOT,69.0,6.0
3,18,14,8474151,1,14,3,even,8480009,BLOCKED_SHOT,-68.0,8.0
4,18,18,8475793,1,14,3,even,8476468,BLOCKED_SHOT,73.0,-10.0
4,18,14,8471958,1,14,3,even,8475225,BLOCKED_SHOT,-68.0,-8.0
4,18,18,8467370,1,14,3,even,8471873,BLOCKED_SHOT,56.0,-14.0
4,18,14,8471873,1,14,3,even,8476887,BLOCKED_SHOT,-64.0,-4.0
4,18,14,8471873,1,14,3,even,8477451,BLOCKED_SHOT,-63.0,-5.0
0,1,1,8473933,0,8,1,even,8477957,BLOCKED_SHOT,-73.0,-10.0
0,1,1,8472382,0,8,1,even,8477476,BLOCKED_SHOT,-62.0,2.0
0,1,1,8472382,0,8,1,even,8477455,BLOCKED_SHOT,-68.0,-2.0
0,1,8,8478004,0,8,1,even,8470619,BLOCKED_SHOT,61.0,-3.0
0,1,8,8473507,0,8,1,even,8475186,BLOCKED_SHOT,86.0,-20.0
0,1,8,8474038,0,8,1,even,8475222,BLOCKED_SHOT,43.0,-19.0
0,1,8,8475235,0,8,1,even,8475222,BLOCKED_SHOT,54.0,-16.0
0,1,8,8476422,0,8,1,even,8479407,BLOCKED_SHOT,81.0,-12.0
0,1,1,8473933,0,8,1,even,8477446,BLOCKED_SHOT,-69.0,0.0
0,1,1,8478401,0,8,1,even,8476851,BLOCKED_SHOT,-57.0,2.0
0,1,8,8474818,0,8,1,even,8477509,BLOCKED_SHOT,63.0,-7.0
0,1,1,8477509,0,8,1,sh,8475848,BLOCKED_SHOT,-62.0,-6.0
0,1,8,8476851,1,8,2,pp,8476399,BLOCKED_SHOT,-67.0,2.0
0,1,1,8477509,1,8,2,sh,8477957,BLOCKED_SHOT,77.0,11.0
0,1,8,8477510,1,8,2,even,8473933,BLOCKED_SHOT,-44.0,25.0
0,1,8,8477510,1,8,2,even,8473933,BLOCKED_SHOT,-49.0,13.0
0,1,8,8474038,1,8,2,even,8475791,BLOCKED_SHOT,-76.0,-18.0
0,1,1,8475222,1,8,2,even,8477957,BLOCKED_SHOT,78.0,1.0
0,1,8,8478454,1,8,2,even,8475791,BLOCKED_SHOT,-96.0,0.0
0,1,8,8477455,1,8,2,even,8470619,BLOCKED_SHOT,-66.0,4.0
0,1,1,8475186,1,8,2,even,8477901,BLOCKED_SHOT,76.0,1.0
0,1,8,8478454,1,8,2,sh,8475791,BLOCKED_SHOT,-70.0,-12.0
1,1,8,8478454,1,8,3,even,8475186,BLOCKED_SHOT,74.0,-1.0
1,1,1,8477509,1,8,3,even,8473507,BLOCKED_SHOT,-68.0,-15.0
1,1,1,8475222,1,8,3,even,8478004,BLOCKED_SHOT,-82.0,9.0
1,1,8,8476422,1,8,3,even,8475222,BLOCKED_SHOT,63.0,-14.0
1,1,1,8473933,1,8,3,sh,8477494,BLOCKED_SHOT,-74.0,-4.0
1,1,1,8472382,1,8,3,sh,8476851,BLOCKED_SHOT,-70.0,8.0
1,1,1,8471233,1,8,3,even,8473507,BLOCKED_SHOT,-64.0,-1.0
2,1,1,8480002,1,8,3,even,8478004,BLOCKED_SHOT,-46.0,14.0
2,1,1,8471233,1,8,3,even,8476851,BLOCKED_SHOT,-38.0,12.0
2,1,1,8476399,1,8,3,even,8476422,BLOCKED_SHOT,-50.0,34.0
0,15,15,8476880,0,5,1,even,8476874,BLOCKED_SHOT,54.0,16.0
1,15,15,8474590,0,5,1,sh,8471724,BLOCKED_SHOT,74.0,1.0
1,15,15,8474291,0,5,1,sh,8471724,BLOCKED_SHOT,69.0,1.0
1,15,15,8479482,0,5,1,even,8475772,BLOCKED_SHOT,52.0,-21.0
1,15,15,8475200,0,5,1,even,8476874,BLOCKED_SHOT,57.0,1.0
1,15,15,8475758,0,5,1,even,8471436,BLOCKED_SHOT,48.0,22.0
1,15,15,8479482,0,5,1,even,8471724,BLOCKED_SHOT,71.0,-15.0
1,15,5,8474176,0,5,1,even,8477444,BLOCKED_SHOT,-36.0,29.0
1,15,5,8477404,0,5,1,even,8471214,BLOCKED_SHOT,-73.0,14.0
1,15,5,8471724,0,5,1,even,8474590,BLOCKED_SHOT,-71.0,8.0
1,15,5,8471887,0,5,1,even,8475200,BLOCKED_SHOT,-61.0,-10.0
1,15,15,8477444,0,5,2,even,8476874,BLOCKED_SHOT,-52.0,-20.0
1,15,15,8474590,0,5,2,sh,8471215,BLOCKED_SHOT,-67.0,13.0
1,15,5,8475208,0,5,2,even,8474590,BLOCKED_SHOT,78.0,-5.0
1,15,15,8474189,0,5,2,sh,8474602,BLOCKED_SHOT,-64.0,-2.0
1,15,15,8474590,0,5,2,sh,8477404,BLOCKED_SHOT,-71.0,-10.0
2,15,5,8475208,0,5,2,even,8475744,BLOCKED_SHOT,79.0,-3.0
2,15,15,8468498,0,5,2,sh,8473548,BLOCKED_SHOT,-70.0,12.0
2,15,5,8471436,0,5,2,even,8471214,BLOCKED_SHOT,79.0,10.0
3,15,5,8471724,0,5,3,even,8475758,BLOCKED_SHOT,-72.0,-16.0
3,15,5,8474602,0,5,3,even,8475758,BLOCKED_SHOT,-74.0,4.0
3,15,15,8468498,0,5,3,even,8477591,BLOCKED_SHOT,74.0,1.0
3,15,15,8474189,0,5,3,even,8471675,BLOCKED_SHOT,56.0,1.0
3,15,15,8471698,0,5,3,even,8477404,BLOCKED_SHOT,54.0,14.0
3,15,5,8471215,0,5,3,even,8475200,BLOCKED_SHOT,-62.0,-13.0
3,15,5,8471215,1,5,3,sh,8475200,BLOCKED_SHOT,-62.0,-8.0
3,15,5,8475208,1,5,3,sh,8473563,BLOCKED_SHOT,-75.0,7.0
1,21,21,8475197,1,24,1,even,8470616,BLOCKED_SHOT,66.0,-1.0
1,21,21,8476455,1,24,1,even,8476854,BLOCKED_SHOT,77.0,10.0
1,21,24,8467400,1,24,1,sh,8478420,BLOCKED_SHOT,-67.0,14.0
1,21,24,8467400,1,24,1,sh,8475197,BLOCKED_SHOT,-65.0,8.0
1,21,21,8476455,1,24,1,even,8475764,BLOCKED_SHOT,60.0,-19.0
1,21,24,8470621,1,24,1,even,8471260,BLOCKED_SHOT,-76.0,17.0
1,21,21,8477507,1,24,1,even,8476312,BLOCKED_SHOT,70.0,-18.0
1,21,24,8470612,1,24,1,pp,8477456,BLOCKED_SHOT,-76.0,7.0
1,21,24,8476854,1,24,1,pp,8477492,BLOCKED_SHOT,-82.0,-7.0
1,21,21,8477456,1,24,1,even,8475764,BLOCKED_SHOT,55.0,15.0
1,21,24,8476312,1,24,1,even,8478420,BLOCKED_SHOT,-70.0,-17.0
1,21,24,8476312,1,24,1,even,8476455,BLOCKED_SHOT,-69.0,-17.0
1,21,21,8471260,1,24,1,even,8477986,BLOCKED_SHOT,19.0,-25.0
2,21,21,8475197,1,24,2,even,8478131,BLOCKED_SHOT,-78.0,6.0
2,21,24,8475764,1,24,2,even,8474660,BLOCKED_SHOT,79.0,-12.0
2,21,21,8477507,1,24,2,even,8467400,BLOCKED_SHOT,-81.0,-8.0
3,21,21,8475747,1,24,2,even,8476483,BLOCKED_SHOT,-76.0,4.0
3,21,21,8477507,1,24,2,even,8476854,BLOCKED_SHOT,-65.0,-11.0
3,21,24,8476854,1,24,2,even,8477492,BLOCKED_SHOT,60.0,-30.0
3,21,21,8475268,1,24,2,even,8476312,BLOCKED_SHOT,-66.0,4.0
3,21,21,8478420,1,24,2,even,8475764,BLOCKED_SHOT,-51.0,-27.0
3,21,21,8475197,1,24,2,even,8470616,BLOCKED_SHOT,-76.0,-9.0
3,21,24,8476854,1,24,3,even,8477456,BLOCKED_SHOT,-72.0,10.0
3,21,24,8477941,1,24,3,even,8475747,BLOCKED_SHOT,-46.0,-16.0
3,21,21,8475268,1,24,3,even,8477986,BLOCKED_SHOT,61.0,-20.0
3,21,24,8475164,1,24,3,even,8477507,BLOCKED_SHOT,-50.0,-7.0
3,21,21,8478420,1,24,3,even,8476312,BLOCKED_SHOT,63.0,14.0
3,21,21,8476442,1,24,3,even,8477986,BLOCKED_SHOT,53.0,19.0
3,21,21,8474660,3,24,3,even,8478131,BLOCKED_SHOT,65.0,-10.0
3,21,21,8474660,3,24,3,even,8477986,BLOCKED_SHOT,72.0,-8.0
3,21,24,8476312,3,24,3,even,8471262,BLOCKED_SHOT,-72.0,-16.0
3,21,21,8475747,3,24,3,even,8477986,BLOCKED_SHOT,61.0,-16.0
3,21,24,8478131,3,24,3,even,8474660,BLOCKED_SHOT,-42.0,-15.0
3,21,24,8470616,3,24,3,even,8479370,BLOCKED_SHOT,-76.0,5.0
3,21,21,8477021,3,24,3,even,8475764,BLOCKED_SHOT,64.0,14.0
3,21,21,8475197,3,24,4,even,8476312,BLOCKED_SHOT,-76.0,10.0
0,7,10,8477341,0,10,1,even,8474618,BLOCKED_SHOT,64.0,10.0
0,7,7,8470324,0,10,1,even,8477015,BLOCKED_SHOT,-72.0,9.0
0,7,7,8477499,0,10,1,even,8469521,BLOCKED_SHOT,-70.0,-9.0
0,7,10,8468493,1,10,1,even,8477933,BLOCKED_SHOT,76.0,-10.0
0,7,10,8466139,1,10,1,even,8474618,BLOCKED_SHOT,37.0,21.0
0,7,7,8474618,1,10,1,even,8476941,BLOCKED_SHOT,-61.0,14.0
0,7,7,8476293,1,10,1,even,8474037,BLOCKED_SHOT,-66.0,5.0
0,7,10,8479458,1,10,1,sh,8478403,BLOCKED_SHOT,75.0,11.0
0,7,10,8468493,1,10,1,sh,8477499,BLOCKED_SHOT,70.0,-9.0
1,7,7,8474618,1,10,2,sh,8466139,BLOCKED_SHOT,73.0,-16.0
1,7,10,8479318,2,10,2,even,8479268,BLOCKED_SHOT,-54.0,23.0
1,7,10,8476941,3,10,2,even,8478542,BLOCKED_SHOT,-71.0,-5.0
1,7,10,8477341,3,10,2,even,8473992,BLOCKED_SHOT,-72.0,-3.0
1,7,7,8478403,4,10,2,even,8478483,BLOCKED_SHOT,36.0,1.0
1,7,10,8475172,4,10,2,even,8474618,BLOCKED_SHOT,-46.0,-4.0
2,7,7,8479268,4,10,3,even,8474581,BLOCKED_SHOT,-71.0,-15.0
2,7,10,8468493,4,10,3,even,8478403,BLOCKED_SHOT,74.0,-1.0
2,7,10,8475172,4,10,3,even,8469506,BLOCKED_SHOT,76.0,-16.0
2,7,7,8473992,4,10,3,even,8476853,BLOCKED_SHOT,-63.0,-7.0
2,7,7,8474618,4,10,3,sh,8477939,BLOCKED_SHOT,-66.0,30.0
2,7,7,8474618,4,10,3,sh,8477939,BLOCKED_SHOT,-72.0,22.0
2,7,10,8476941,5,10,3,even,8479999,BLOCKED_SHOT,63.0,22.0
2,7,10,8479318,5,10,3,even,8477933,BLOCKED_SHOT,69.0,4.0
2,7,7,8479999,5,10,3,even,8474037,BLOCKED_SHOT,-67.0,-2.0
2,7,10,8474581,5,10,3,even,8477933,BLOCKED_SHOT,62.0,-7.0
2,7,10,8471392,5,10,3,even,8471678,BLOCKED_SHOT,66.0,27.0
2,7,7,8479268,5,10,3,even,8474709,BLOCKED_SHOT,-63.0,-12.0
0,52,52,8475279,0,9,1,even,8478469,BLOCKED_SHOT,73.0,13.0
1,52,52,8479339,0,9,1,even,8471676,BLOCKED_SHOT,75.0,21.0
1,52,9,8476419,0,9,1,even,8476469,BLOCKED_SHOT,-69.0,-26.0
1,52,52,8477504,0,9,1,even,8474884,BLOCKED_SHOT,70.0,13.0
1,52,52,8473412,0,9,1,even,8471676,BLOCKED_SHOT,72.0,-5.0
1,52,9,8474578,0,9,1,even,8476469,BLOCKED_SHOT,-82.0,-16.0
3,52,52,8474574,0,9,1,even,8474578,BLOCKED_SHOT,80.0,-10.0
3,52,9,8476879,0,9,1,even,8473412,BLOCKED_SHOT,-69.0,-15.0
3,52,9,8474578,0,9,1,even,8477429,BLOCKED_SHOT,-76.0,3.0
3,52,52,8477504,0,9,1,even,8477433,BLOCKED_SHOT,75.0,10.0
3,52,52,8471218,0,9,1,even,8474697,BLOCKED_SHOT,74.0,10.0
3,52,52,8478398,0,9,1,even,8474578,BLOCKED_SHOT,57.0,-15.0
3,52,52,8474574,0,9,1,even,8478400,BLOCKED_SHOT,65.0,11.0
3,52,52,8476469,2,9,2,even,8476879,BLOCKED_SHOT,-71.0,15.0
3,52,52,8473618,2,9,2,even,8474884,BLOCKED_SHOT,-35.0,-25.0
3,52,9,8476879,2,9,2,even,8475279,BLOCKED_SHOT,65.0,14.0
3,52,52,8476885,2,9,2,even,8474884,BLOCKED_SHOT,-77.0,8.0
4,52,9,8471768,2,9,2,sh,8476885,BLOCKED_SHOT,50.0,16.0
4,52,9,8476419,2,9,2,sh,8477940,BLOCKED_SHOT,73.0,28.0
5,52,9,8471768,3,9,2,even,8476469,BLOCKED_SHOT,73.0,5.0
5,52,9,8471768,3,9,2,even,8476476,BLOCKED_SHOT,80.0,16.0
5,52,9,8478846,3,9,2,even,8477429,BLOCKED_SHOT,64.0,13.0
5,52,9,8478469,3,9,2,even,8476476,BLOCKED_SHOT,43.0,33.0
